income_group,target_pop,hs_constraints,vaccine_doses,vaccine,max_coverage,age_groups_covered,age_groups_covered_d3,vacc_start,dt,repetition,seeding_cases,variant_fold_reduction,dose_3_fold_increase,vacc_per_week,ab_model_infection,period_s,t_period_l,t_d3,scenario,name,strategy
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,8,10,1,6,0.015,FALSE,150,200,240,166,rq1_lmic,realistic
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,8,10,1,6,0.008,FALSE,250,365,240,167,rq1_lmic,realistic
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,8,10,1,6,0.008,FALSE,150,200,240,168,rq1_lmic,realistic
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,9,10,1,6,0.015,FALSE,250,365,240,169,rq1_lmic,realistic
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,9,10,1,6,0.015,FALSE,250,365,180,170,rq1_lmic,realistic
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,9,10,1,6,0.015,FALSE,250,365,360,171,rq1_lmic,realistic
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,9,10,1,6,0.015,FALSE,150,200,240,172,rq1_lmic,realistic
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,9,10,1,6,0.008,FALSE,250,365,240,173,rq1_lmic,realistic
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,9,10,1,6,0.008,FALSE,150,200,240,174,rq1_lmic,realistic
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,10,10,1,6,0.015,FALSE,250,365,240,175,rq1_lmic,realistic
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,10,10,1,6,0.015,FALSE,250,365,180,176,rq1_lmic,realistic
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,10,10,1,6,0.015,FALSE,250,365,360,177,rq1_lmic,realistic
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,10,10,1,6,0.015,FALSE,150,200,240,178,rq1_lmic,realistic
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,10,10,1,6,0.008,FALSE,250,365,240,179,rq1_lmic,realistic
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,10,10,1,6,0.008,FALSE,150,200,240,180,rq1_lmic,realistic
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,11,10,1,6,0.015,FALSE,250,365,240,181,rq1_lmic,realistic
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,11,10,1,6,0.015,FALSE,250,365,180,182,rq1_lmic,realistic
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,11,10,1,6,0.015,FALSE,250,365,360,183,rq1_lmic,realistic
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,11,10,1,6,0.015,FALSE,150,200,240,184,rq1_lmic,realistic
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,11,10,1,6,0.008,FALSE,250,365,240,185,rq1_lmic,realistic
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,11,10,1,6,0.008,FALSE,150,200,240,186,rq1_lmic,realistic
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,12,10,1,6,0.015,FALSE,250,365,240,187,rq1_lmic,realistic
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,12,10,1,6,0.015,FALSE,250,365,180,188,rq1_lmic,realistic
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,12,10,1,6,0.015,FALSE,250,365,360,189,rq1_lmic,realistic
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,12,10,1,6,0.015,FALSE,150,200,240,190,rq1_lmic,realistic
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,12,10,1,6,0.008,FALSE,250,365,240,191,rq1_lmic,realistic
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,12,10,1,6,0.008,FALSE,150,200,240,192,rq1_lmic,realistic
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,13,10,1,6,0.015,FALSE,250,365,240,193,rq1_lmic,realistic
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,13,10,1,6,0.015,FALSE,250,365,180,194,rq1_lmic,realistic
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,13,10,1,6,0.015,FALSE,250,365,360,195,rq1_lmic,realistic
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,13,10,1,6,0.015,FALSE,150,200,240,196,rq1_lmic,realistic
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,13,10,1,6,0.008,FALSE,250,365,240,197,rq1_lmic,realistic
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,13,10,1,6,0.008,FALSE,150,200,240,198,rq1_lmic,realistic
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,14,10,1,6,0.015,FALSE,250,365,240,199,rq1_lmic,realistic
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,14,10,1,6,0.015,FALSE,250,365,180,200,rq1_lmic,realistic
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,14,10,1,6,0.015,FALSE,250,365,360,201,rq1_lmic,realistic
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,14,10,1,6,0.015,FALSE,150,200,240,202,rq1_lmic,realistic
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,14,10,1,6,0.008,FALSE,250,365,240,203,rq1_lmic,realistic
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,14,10,1,6,0.008,FALSE,150,200,240,204,rq1_lmic,realistic
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,15,10,1,6,0.015,FALSE,250,365,240,205,rq1_lmic,realistic
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,15,10,1,6,0.015,FALSE,250,365,180,206,rq1_lmic,realistic
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,15,10,1,6,0.015,FALSE,250,365,360,207,rq1_lmic,realistic
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,15,10,1,6,0.015,FALSE,150,200,240,208,rq1_lmic,realistic
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,15,10,1,6,0.008,FALSE,250,365,240,209,rq1_lmic,realistic
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,15,10,1,6,0.008,FALSE,150,200,240,210,rq1_lmic,realistic
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,16,10,1,6,0.015,FALSE,250,365,240,211,rq1_lmic,realistic
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,16,10,1,6,0.015,FALSE,250,365,180,212,rq1_lmic,realistic
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,16,10,1,6,0.015,FALSE,250,365,360,213,rq1_lmic,realistic
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,16,10,1,6,0.015,FALSE,150,200,240,214,rq1_lmic,realistic
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,16,10,1,6,0.008,FALSE,250,365,240,215,rq1_lmic,realistic
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,16,10,1,6,0.008,FALSE,150,200,240,216,rq1_lmic,realistic
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,17,10,1,6,0.015,FALSE,250,365,240,217,rq1_lmic,realistic
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,17,10,1,6,0.015,FALSE,250,365,180,218,rq1_lmic,realistic
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,17,10,1,6,0.015,FALSE,250,365,360,219,rq1_lmic,realistic
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,17,10,1,6,0.015,FALSE,150,200,240,220,rq1_lmic,realistic
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,17,10,1,6,0.008,FALSE,250,365,240,221,rq1_lmic,realistic
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,17,10,1,6,0.008,FALSE,150,200,240,222,rq1_lmic,realistic
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,18,10,1,6,0.015,FALSE,250,365,240,223,rq1_lmic,realistic
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,18,10,1,6,0.015,FALSE,250,365,180,224,rq1_lmic,realistic
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,18,10,1,6,0.015,FALSE,250,365,360,225,rq1_lmic,realistic
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,18,10,1,6,0.015,FALSE,150,200,240,226,rq1_lmic,realistic
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,18,10,1,6,0.008,FALSE,250,365,240,227,rq1_lmic,realistic
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,18,10,1,6,0.008,FALSE,150,200,240,228,rq1_lmic,realistic
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,19,10,1,6,0.015,FALSE,250,365,240,229,rq1_lmic,realistic
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,19,10,1,6,0.015,FALSE,250,365,180,230,rq1_lmic,realistic
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,19,10,1,6,0.015,FALSE,250,365,360,231,rq1_lmic,realistic
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,19,10,1,6,0.015,FALSE,150,200,240,232,rq1_lmic,realistic
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,19,10,1,6,0.008,FALSE,250,365,240,233,rq1_lmic,realistic
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,19,10,1,6,0.008,FALSE,150,200,240,234,rq1_lmic,realistic
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,20,10,1,6,0.015,FALSE,250,365,240,235,rq1_lmic,realistic
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,20,10,1,6,0.015,FALSE,250,365,180,236,rq1_lmic,realistic
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,20,10,1,6,0.015,FALSE,250,365,360,237,rq1_lmic,realistic
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,20,10,1,6,0.015,FALSE,150,200,240,238,rq1_lmic,realistic
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,20,10,1,6,0.008,FALSE,250,365,240,239,rq1_lmic,realistic
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,20,10,1,6,0.008,FALSE,150,200,240,240,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,9,1/1/2021,0.5,1,10,1,6,0.015,FALSE,250,365,240,241,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,9,1/1/2021,0.5,1,10,1,6,0.015,FALSE,250,365,180,242,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,9,1/1/2021,0.5,1,10,1,6,0.015,FALSE,250,365,360,243,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,9,1/1/2021,0.5,1,10,1,6,0.015,FALSE,150,200,240,244,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,9,1/1/2021,0.5,1,10,1,6,0.008,FALSE,250,365,240,245,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,9,1/1/2021,0.5,1,10,1,6,0.008,FALSE,150,200,240,246,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,9,1/1/2021,0.5,2,10,1,6,0.015,FALSE,250,365,240,247,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,9,1/1/2021,0.5,2,10,1,6,0.015,FALSE,250,365,180,248,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,9,1/1/2021,0.5,2,10,1,6,0.015,FALSE,250,365,360,249,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,9,1/1/2021,0.5,2,10,1,6,0.015,FALSE,150,200,240,250,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,9,1/1/2021,0.5,2,10,1,6,0.008,FALSE,250,365,240,251,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,9,1/1/2021,0.5,2,10,1,6,0.008,FALSE,150,200,240,252,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,9,1/1/2021,0.5,3,10,1,6,0.015,FALSE,250,365,240,253,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,9,1/1/2021,0.5,3,10,1,6,0.015,FALSE,250,365,180,254,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,9,1/1/2021,0.5,3,10,1,6,0.015,FALSE,250,365,360,255,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,9,1/1/2021,0.5,3,10,1,6,0.015,FALSE,150,200,240,256,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,9,1/1/2021,0.5,3,10,1,6,0.008,FALSE,250,365,240,257,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,9,1/1/2021,0.5,3,10,1,6,0.008,FALSE,150,200,240,258,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,9,1/1/2021,0.5,4,10,1,6,0.015,FALSE,250,365,240,259,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,9,1/1/2021,0.5,4,10,1,6,0.015,FALSE,250,365,180,260,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,9,1/1/2021,0.5,4,10,1,6,0.015,FALSE,250,365,360,261,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,9,1/1/2021,0.5,4,10,1,6,0.015,FALSE,150,200,240,262,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,9,1/1/2021,0.5,4,10,1,6,0.008,FALSE,250,365,240,263,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,9,1/1/2021,0.5,4,10,1,6,0.008,FALSE,150,200,240,264,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,9,1/1/2021,0.5,5,10,1,6,0.015,FALSE,250,365,240,265,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,9,1/1/2021,0.5,5,10,1,6,0.015,FALSE,250,365,180,266,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,9,1/1/2021,0.5,5,10,1,6,0.015,FALSE,250,365,360,267,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,9,1/1/2021,0.5,5,10,1,6,0.015,FALSE,150,200,240,268,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,9,1/1/2021,0.5,5,10,1,6,0.008,FALSE,250,365,240,269,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,9,1/1/2021,0.5,5,10,1,6,0.008,FALSE,150,200,240,270,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,9,1/1/2021,0.5,6,10,1,6,0.015,FALSE,250,365,240,271,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,9,1/1/2021,0.5,6,10,1,6,0.015,FALSE,250,365,180,272,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,9,1/1/2021,0.5,6,10,1,6,0.015,FALSE,250,365,360,273,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,9,1/1/2021,0.5,6,10,1,6,0.015,FALSE,150,200,240,274,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,9,1/1/2021,0.5,6,10,1,6,0.008,FALSE,250,365,240,275,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,9,1/1/2021,0.5,6,10,1,6,0.008,FALSE,150,200,240,276,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,9,1/1/2021,0.5,7,10,1,6,0.015,FALSE,250,365,240,277,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,9,1/1/2021,0.5,7,10,1,6,0.015,FALSE,250,365,180,278,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,9,1/1/2021,0.5,7,10,1,6,0.015,FALSE,250,365,360,279,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,9,1/1/2021,0.5,7,10,1,6,0.015,FALSE,150,200,240,280,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,9,1/1/2021,0.5,7,10,1,6,0.008,FALSE,250,365,240,281,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,9,1/1/2021,0.5,7,10,1,6,0.008,FALSE,150,200,240,282,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,9,1/1/2021,0.5,8,10,1,6,0.015,FALSE,250,365,240,283,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,9,1/1/2021,0.5,8,10,1,6,0.015,FALSE,250,365,180,284,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,9,1/1/2021,0.5,8,10,1,6,0.015,FALSE,250,365,360,285,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,9,1/1/2021,0.5,8,10,1,6,0.015,FALSE,150,200,240,286,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,9,1/1/2021,0.5,8,10,1,6,0.008,FALSE,250,365,240,287,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,9,1/1/2021,0.5,8,10,1,6,0.008,FALSE,150,200,240,288,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,9,1/1/2021,0.5,9,10,1,6,0.015,FALSE,250,365,240,289,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,9,1/1/2021,0.5,9,10,1,6,0.015,FALSE,250,365,180,290,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,9,1/1/2021,0.5,9,10,1,6,0.015,FALSE,250,365,360,291,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,9,1/1/2021,0.5,9,10,1,6,0.015,FALSE,150,200,240,292,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,9,1/1/2021,0.5,9,10,1,6,0.008,FALSE,250,365,240,293,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,9,1/1/2021,0.5,9,10,1,6,0.008,FALSE,150,200,240,294,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,9,1/1/2021,0.5,10,10,1,6,0.015,FALSE,250,365,240,295,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,9,1/1/2021,0.5,10,10,1,6,0.015,FALSE,250,365,180,296,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,9,1/1/2021,0.5,10,10,1,6,0.015,FALSE,250,365,360,297,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,9,1/1/2021,0.5,10,10,1,6,0.015,FALSE,150,200,240,298,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,9,1/1/2021,0.5,10,10,1,6,0.008,FALSE,250,365,240,299,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,9,1/1/2021,0.5,10,10,1,6,0.008,FALSE,150,200,240,300,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,9,1/1/2021,0.5,11,10,1,6,0.015,FALSE,250,365,240,301,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,9,1/1/2021,0.5,11,10,1,6,0.015,FALSE,250,365,180,302,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,9,1/1/2021,0.5,11,10,1,6,0.015,FALSE,250,365,360,303,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,9,1/1/2021,0.5,11,10,1,6,0.015,FALSE,150,200,240,304,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,9,1/1/2021,0.5,11,10,1,6,0.008,FALSE,250,365,240,305,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,9,1/1/2021,0.5,11,10,1,6,0.008,FALSE,150,200,240,306,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,9,1/1/2021,0.5,12,10,1,6,0.015,FALSE,250,365,240,307,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,9,1/1/2021,0.5,12,10,1,6,0.015,FALSE,250,365,180,308,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,9,1/1/2021,0.5,12,10,1,6,0.015,FALSE,250,365,360,309,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,9,1/1/2021,0.5,12,10,1,6,0.015,FALSE,150,200,240,310,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,9,1/1/2021,0.5,12,10,1,6,0.008,FALSE,250,365,240,311,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,9,1/1/2021,0.5,12,10,1,6,0.008,FALSE,150,200,240,312,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,9,1/1/2021,0.5,13,10,1,6,0.015,FALSE,250,365,240,313,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,9,1/1/2021,0.5,13,10,1,6,0.015,FALSE,250,365,180,314,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,9,1/1/2021,0.5,13,10,1,6,0.015,FALSE,250,365,360,315,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,9,1/1/2021,0.5,13,10,1,6,0.015,FALSE,150,200,240,316,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,9,1/1/2021,0.5,13,10,1,6,0.008,FALSE,250,365,240,317,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,9,1/1/2021,0.5,13,10,1,6,0.008,FALSE,150,200,240,318,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,9,1/1/2021,0.5,14,10,1,6,0.015,FALSE,250,365,240,319,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,9,1/1/2021,0.5,14,10,1,6,0.015,FALSE,250,365,180,320,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,9,1/1/2021,0.5,14,10,1,6,0.015,FALSE,250,365,360,321,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,9,1/1/2021,0.5,14,10,1,6,0.015,FALSE,150,200,240,322,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,9,1/1/2021,0.5,14,10,1,6,0.008,FALSE,250,365,240,323,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,9,1/1/2021,0.5,14,10,1,6,0.008,FALSE,150,200,240,324,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,9,1/1/2021,0.5,15,10,1,6,0.015,FALSE,250,365,240,325,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,9,1/1/2021,0.5,15,10,1,6,0.015,FALSE,250,365,180,326,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,9,1/1/2021,0.5,15,10,1,6,0.015,FALSE,250,365,360,327,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,9,1/1/2021,0.5,15,10,1,6,0.015,FALSE,150,200,240,328,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,9,1/1/2021,0.5,15,10,1,6,0.008,FALSE,250,365,240,329,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,9,1/1/2021,0.5,15,10,1,6,0.008,FALSE,150,200,240,330,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,9,1/1/2021,0.5,16,10,1,6,0.015,FALSE,250,365,240,331,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,9,1/1/2021,0.5,16,10,1,6,0.015,FALSE,250,365,180,332,rq1_lmic,realistic
